"title","release_year","budget","revenue","rating","num_voted_users","profit_ratio"
"Aladdin",1992,28000000,217350219,8,260939,7.76250782142857
"There's Something About Mary",1998,23000000,176483808,7.1,247289,7.67320904347826
"Monster",2003,4500000,34468224,7.3,105568,7.65960533333333
"You Can Count on Me",2000,1200000,9180275,7.7,22145,7.65022916666667
"Think Like a Man",2012,12000000,91547205,6.6,34579,7.62893375
"Heaven Is for Real",2014,12000000,91443253,5.8,21034,7.62027108333333
"Little Miss Sunshine",2006,8000000,59889948,7.9,355810,7.4862435
"Twins",1988,15000000,111936400,6,87538,7.46242666666667
"The Descent",2005,3500000,26005908,7.2,154938,7.43025942857143
"The Broadway Melody",1929,379000,2808000,6.3,4546,7.4089709762533
"Aqua Teen Hunger Force Colon Movie Film for Theaters",2007,750000,5518918,6.9,12160,7.35855733333333
"The Sixth Sense",1999,40000000,293501675,8.1,704766,7.337541875
"It Follows",2014,2000000,14673301,6.9,112899,7.3366505
"Easy A",2010,8000000,58401464,7.1,276746,7.300183
"West Side Story",1961,6000000,43650000,7.6,71919,7.275
"The Robe",1953,5000000,36000000,6.8,6359,7.2
"The Witch",2015,3500000,25138292,6.8,66483,7.18236914285714
"Batman",1989,35000000,251188924,7.6,269033,7.1768264
"Star Trek II: The Wrath of Khan",1982,11000000,78900000,7.7,91414,7.17272727272727
"Alien",1979,11000000,78900000,8.5,563827,7.17272727272727
"Poltergeist",1982,10700000,76600000,7.4,105446,7.1588785046729
"Poltergeist",1982,10700000,76600000,7.4,105448,7.1588785046729
"Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan",2006,18000000,128505958,7.3,297014,7.13921988888889
"Beasts of the Southern Wild",2012,1800000,12784397,7.3,70336,7.10244277777778
"Thunderball",1965,9000000,63600000,7,82073,7.06666666666667
"A Nightmare on Elm Street 4: The Dream Master",1988,7000000,49369900,5.7,36108,7.05284285714286
"Unforgiven",1992,14400000,101157447,8.3,277505,7.02482270833333
"Kissing Jessica Stein",2001,1000000,7022940,6.7,14018,7.02294
"Save the Last Dance",2001,13000000,91038276,6.1,47876,7.00294430769231
"A Room with a View",1985,3000000,20966644,7.4,29610,6.98888133333333
"Private Benjamin",1980,10000000,69800000,6.1,18140,6.98
"Smiling Fish & Goat on Fire",1999,40000,277233,7.6,2631,6.930825
"Crocodile Dundee II",1988,15800000,109306210,5.5,44096,6.91811455696203
"Rain Man",1988,25000000,172825435,8,383784,6.9130174
"The Silence of the Lambs",1991,19000000,130727000,8.6,887467,6.88036842105263
"Hit and Run",2012,2000000,13746550,6.1,29322,6.873275
"The Conjuring",2013,20000000,137387272,7.5,300110,6.8693636
"Scream",1996,15000000,103001286,7.2,222018,6.8667524
"Friday the 13th Part VII: The New Blood",1988,2800000,19170001,5.3,21359,6.84642892857143
"Bring It On",2000,10000000,68353550,5.9,70141,6.835355
"My Dog Skip",2000,5000000,34099640,7,16651,6.819928
"Bad Grandpa",2013,15000000,101978840,6.6,77724,6.79858933333333
"The Help",2011,25000000,169705587,8.1,318955,6.78822348
"The Mask",1994,18000000,119938730,6.9,265818,6.66326277777778
"Filly Brown",2012,427000,2833383,5.7,910,6.63555737704918
"Caddyshack",1980,6000000,39800000,7.4,81599,6.63333333333333
"WarGames",1983,12000000,79568000,7.1,71842,6.63066666666667
"Close Encounters of the Third Kind",1977,19400870,128300000,7.7,139288,6.61310549475359
"The Santa Clause",1994,22000000,144833357,6.4,64742,6.58333440909091
"Stand by Me",1986,8000000,52287414,8.1,271794,6.53592675
"Shine",1996,5500000,35811509,7.7,43013,6.51118345454545
"The Imitation Game",2014,14000000,91121452,8.1,467613,6.50867514285714
"Jason Lives: Friday the 13th Part VI",1986,3000000,19472057,5.9,25332,6.49068566666667
"Paranormal Activity: The Marked Ones",2014,5000000,32453345,5,31791,6.490669
"Indiana Jones and the Temple of Doom",1984,28000000,179870271,7.6,329969,6.42393825
"Martin Lawrence Live: Runteldat",2002,3000000,19184015,5.4,1466,6.39467166666667
"Toy Story",1995,30000000,191796233,8.3,623757,6.39320776666667
"Big",1988,18000000,114968774,7.3,153468,6.38715411111111
"Jason Goes to Hell: The Final Friday",1993,2500000,15935068,4.3,19331,6.3740272
"Boyhood",2014,4000000,25359200,8,266020,6.3398
"She's All That",1999,10000000,63319509,5.8,67115,6.3319509
"Saw IV",2007,10000000,63270259,5.9,111087,6.3270259
"Pitch Perfect 2",2015,29000000,183436380,6.5,97697,6.3253924137931
"Silver Linings Playbook",2012,21000000,132088910,7.8,533607,6.2899480952381
"The Color Purple",1985,15000000,94175854,7.8,60988,6.27839026666667
"Silent House",2011,2000000,12555230,5.3,18566,6.277615
"Deadpool",2016,58000000,363024263,8.1,479047,6.25903901724138
"Barbershop",2002,12000000,75074950,6.3,22147,6.25624583333333
"Austin Powers: The Spy Who Shagged Me",1999,33000000,205399422,6.6,181225,6.22422490909091
"Wayne's World",1992,20000000,121697350,7,114610,6.0848675
"Diamonds Are Forever",1971,7200000,43800000,6.7,74249,6.08333333333333
"Superbad",2007,20000000,121463226,7.6,422606,6.0731613
"Straight Out of Brooklyn",1991,450000,2712293,5.9,475,6.02731777777778
"Next Friday",2000,9500000,57176582,6.1,27492,6.01858757894737
"Ace Ventura: Pet Detective",1994,12000000,72217000,6.9,216486,6.01808333333333
"Pale Rider",1985,6900000,41400000,7.3,39451,6
"The Sessions",2012,1000000,5997134,7.2,36381,5.997134
"Tiny Furniture",2010,65000,389804,6.3,11816,5.99698461538462
"Forrest Gump",1994,55000000,329691196,8.8,1251222,5.99438538181818
"Welcome to the Dollhouse",1995,800000,4771000,7.5,26513,5.96375
"Sideways",2004,12000000,71502303,7.5,149966,5.95852525
"American Sniper",2014,58800000,350123553,7.3,325264,5.95448219387755
"The Kids Are All Right",2010,3500000,20803237,7.1,110616,5.943782
"The Twilight Saga: New Moon",2009,50000000,296623634,4.6,220758,5.93247268
"Brokeback Mountain",2005,14000000,83025853,7.7,259837,5.93041807142857
"The Terminator",1984,6500000,38400000,8.1,600266,5.90769230769231
"Jackass 3D",2010,20000000,117224271,7.1,47794,5.86121355
"End of Watch",2012,7000000,40983001,7.7,181025,5.85471442857143
"Dead Poets Society",1989,16400000,95860116,8,277451,5.84512902439024
"Act of Valor",2012,12000000,70011073,6.5,57996,5.83425608333333
"When Harry Met Sally...",1989,16000000,92823600,7.6,149108,5.801475
"Taken",2008,25000000,145000989,7.9,483756,5.80003956
"Soul Food",1997,7500000,43490057,6.9,5275,5.79867426666667
"Boys Don't Cry",1999,2000000,11533945,7.6,77551,5.7669725
"Halloween III: Season of the Witch",1982,2500000,14400000,4.6,28589,5.76
"The Queen",2006,9800000,56437947,7.3,85333,5.75897418367347
"George Washington",2000,42000,241816,7.5,6246,5.75752380952381
"Straight Outta Compton",2015,28000000,161029270,7.9,119928,5.75104535714286
"The Piano",1993,7000000,40158000,7.6,63931,5.73685714285714
"Dodgeball: A True Underdog Story",2004,20000000,114324072,6.7,185338,5.7162036
"Dodgeball: A True Underdog Story",2004,20000000,114324072,6.7,185345,5.7162036
"The Others",2001,17000000,96471845,7.6,268581,5.67481441176471
"Jurassic Park",1993,63000000,356784000,8.1,613473,5.6632380952381
"Jumping the Broom",2011,6600000,37295394,5.7,7973,5.65081727272727
"Do You Believe?",2015,2300000,12985267,5.9,4977,5.64576826086957
"Crazy Heart",2009,7000000,39462438,7.3,67760,5.63749114285714
"28 Days Later...",2002,8000000,45063889,7.6,297250,5.632986125
"Justin Bieber: Never Say Never",2011,13000000,73000942,1.6,74351,5.61545707692308
"White Noise",2005,10000000,55865715,5.5,41763,5.5865715
"Fiddler on the Roof",1971,9000000,50000000,8,29839,5.55555555555556
"Oculus",2013,5000000,27689474,6.5,85688,5.5378948
"Beverly Hills Cop II",1987,28000000,153665036,6.4,84824,5.488037
"Dallas Buyers Club",2013,5000000,27296514,8,326494,5.4593028
"Witness",1985,12000000,65500000,7.4,66966,5.45833333333333
"No Escape",2015,5000000,27285953,6.8,48675,5.4571906
"Step Up",2006,12000000,65269010,6.5,90938,5.43908416666667
"Chronicle",2012,12000000,64572496,7.1,204327,5.38104133333333
"Waiting...",2005,3000000,16101109,6.8,76467,5.36703633333333
"Ride Along",2014,25000000,134141530,6.2,75903,5.3656612
"Monty Python and the Holy Grail",1975,229575,1229197,8.3,382240,5.35422846564304
"Safety Not Guaranteed",2012,750000,4007792,7,101287,5.34372266666667
"Bowling for Columbine",2002,4000000,21244913,8,123090,5.31122825
"Legally Blonde",2001,18000000,95001351,6.2,131801,5.27785283333333
"Beavis and Butt-Head Do America",1996,12000000,63071133,6.8,42892,5.25592775
"Elf",2003,33000000,173381405,6.9,147597,5.25398196969697
"Saw V",2008,10800000,56729973,5.8,88529,5.25277527777778
"42nd Street",1933,439000,2300000,7.7,7921,5.23917995444191
"The Hunger Games",2012,78000000,407999255,7.3,701607,5.23075967948718
"Insidious: Chapter 3",2015,10000000,52200504,6.1,54190,5.2200504
"Bridesmaids",2011,32500000,169076745,6.8,218711,5.20236138461538
"Religulous",2008,2500000,12995673,7.7,52286,5.1982692
"Twilight",2008,37000000,191449475,5.2,348007,5.17431013513514
"Twilight",2008,37000000,191449475,5.2,348010,5.17431013513514
"Jaws 2",1978,20000000,102922376,5.7,51314,5.1461188
"Spaced Invaders",1990,3000000,15369573,5.3,2580,5.123191
"The Players Club",1998,4500000,23031390,5.6,4345,5.11808666666667
"Breaking Upwards",2009,15000,76382,6.2,1194,5.09213333333333
"The Mighty Ducks",1992,10000000,50752337,6.4,44502,5.0752337
"Mean Girls",2004,17000000,86049418,7,245989,5.06173047058823
"Live and Let Die",1973,7000000,35400000,6.8,74957,5.05714285714286
"Snatch",2000,6000000,30093107,8.3,600996,5.01551783333333
"Snatch",2000,6000000,30093107,8.3,600996,5.01551783333333
"Bad Teacher",2011,20000000,100292856,5.7,160418,5.0146428
"You Got Served",2004,8000000,40066497,3.5,23671,5.008312125
"Born on the Fourth of July",1989,14000000,70001698,7.2,76842,5.00012128571429
"Pet Sematary",1989,11500000,57469179,6.6,63855,4.99731991304348
"Our Idiot Brother",2011,5000000,24809547,6.4,74875,4.9619094
"Knocked Up",2007,30000000,148734225,7,298590,4.9578075
"20 Feet from Stardom",2013,1000000,4946250,7.4,9540,4.94625
"Kids",1995,1500000,7417210,7,59041,4.94480666666667
"Top Hat",1935,609000,3000000,7.8,13269,4.92610837438424
